Transaction_ID,Customer_ID,Amount,Payment_Method,Location,Risk_Score,Risk_Level,Fraud_Reason,Transaction_Date,Transaction_Time
TXN00095390,CUST07575,246.07,UPI,Ahmedabad,10,Low,Unusual Hour,2025-06-13,13:54:21
TXN00064630,CUST05552,242.52,Credit Card,Kochi,10,Low,Unusual Hour,2024-09-15,19:04:23
TXN00002556,CUST03677,236.35,UPI,Bhubaneswar,10,Low,Velocity Attack,2022-11-25,03:59:52
TXN00015946,CUST06881,232.57,UPI,Ranchi,10,Low,Unusual Hour,2023-04-04,17:21:10
TXN00050342,CUST04520,230.99,UPI,Mysuru,10,Low,Unusual Hour,2021-04-12,04:14:56
TXN00069339,CUST02929,226.59,UPI,Surat,10,Low,Unusual Hour,2021-09-11,06:43:23
TXN00032632,CUST04713,225.4,UPI,Hyderabad,10,Low,Unusual Hour,2024-09-24,05:18:43
TXN00062268,CUST09068,223.96,UPI,Gurugram,10,Low,Repeated Failed Attempts,2021-11-12,03:14:25
TXN00032360,CUST03950,221.37,Credit Card,Bhubaneswar,10,Low,Repeated Failed Attempts,2022-05-19,03:27:57
TXN00059828,CUST02247,219.3,UPI,Nashik,10,Low,Velocity Attack,2023-12-30,00:05:53
TXN00084333,CUST00428,216.84,UPI,Thiruvananthapuram,10,Low,Repeated Failed Attempts,2022-12-28,00:30:06
TXN00035657,CUST09850,213.38,UPI,Bhubaneswar,10,Low,Unusual Hour,2023-07-12,09:31:27
TXN00073176,CUST05380,210.87,UPI,Kolkata,10,Low,Velocity Attack,2025-08-18,00:42:07
TXN00052870,CUST08182,204.11,UPI,Mysuru,10,Low,Unusual Hour,2024-08-23,19:31:37
TXN00098688,CUST05480,200.31,Net Banking,Indore,10,Low,Unusual Hour,2025-03-05,06:22:11
TXN00037850,CUST03074,198.94,Wallet,Surat,10,Low,Unusual Hour,2025-03-11,06:38:05
TXN00027949,CUST08512,190.09,UPI,Hyderabad,10,Low,Repeated Failed Attempts,2025-05-01,01:09:07
TXN00093089,CUST04406,189.82,Net Banking,Delhi,10,Low,Repeated Failed Attempts,2023-11-25,01:51:43
TXN00008204,CUST01224,186.22,UPI,Vadodara,10,Low,Repeated Failed Attempts,2021-12-15,02:44:00
TXN00049192,CUST01685,183.67,UPI,Jaipur,10,Low,Unusual Hour,2025-07-07,20:59:24
TXN00052163,CUST09156,183.64,UPI,Chennai,10,Low,Unusual Hour,2022-01-06,13:52:47
TXN00042179,CUST04798,181.19,Wallet,Thiruvananthapuram,10,Low,Unusual Hour,2021-08-23,16:31:37
TXN00060731,CUST03062,163.12,UPI,Ranchi,10,Low,Unusual Hour,2023-11-16,00:12:16
TXN00007207,CUST06753,161.3,UPI,Chennai,10,Low,Unusual Hour,2025-05-30,18:49:41
TXN00055551,CUST00763,158.45,Debit Card,Noida,10,Low,Unusual Hour,2024-11-08,17:33:30
TXN00069347,CUST08110,157.7,Credit Card,Thane,10,Low,Unusual Hour,2024-01-31,18:45:38
TXN00015897,CUST02004,154.76,Debit Card,Thiruvananthapuram,10,Low,Unusual Hour,2022-04-26,14:09:29
TXN00082648,CUST00127,153.07,AEPS,Nagpur,10,Low,Repeated Failed Attempts,2025-02-01,00:05:06
TXN00011614,CUST07571,147.52,Credit Card,Gurugram,10,Low,Unusual Hour,2023-02-05,03:14:55
TXN00041389,CUST05117,145.57,Debit Card,Noida,10,Low,Repeated Failed Attempts,2024-10-04,00:24:09
TXN00014943,CUST04101,139.23,Net Banking,Bhubaneswar,10,Low,Repeated Failed Attempts,2021-05-05,03:17:45
TXN00091085,CUST05844,124.8,UPI,Bhopal,10,Low,Velocity Attack,2022-02-18,05:57:54
TXN00086093,CUST02105,103.93,UPI,Coimbatore,10,Low,Repeated Failed Attempts,2025-06-14,05:11:56
TXN00022895,CUST00746,101.26,Debit Card,Mysuru,10,Low,Unusual Hour,2021-02-25,08:49:33
TXN00024573,CUST08437,91.58,UPI,Aurangabad,10,Low,Unusual Hour,2023-02-09,15:52:01
TXN00065774,CUST01987,82.03,UPI,Mysuru,10,Low,Unusual Hour,2025-10-10,08:18:45
TXN00080171,CUST05754,76.35,UPI,Visakhapatnam,10,Low,Velocity Attack,2022-09-14,02:38:38
TXN00071494,CUST03910,71.76,UPI,Mumbai,10,Low,Unusual Hour,2023-01-16,18:03:53
TXN00046893,CUST09830,65.52,Net Banking,Thiruvananthapuram,10,Low,Unusual Hour,2024-10-17,14:05:31
TXN00089755,CUST06718,63.23,UPI,Pune,10,Low,Repeated Failed Attempts,2024-06-21,00:04:17
TXN00061557,CUST01097,58.69,Net Banking,Thiruvananthapuram,10,Low,Unusual Hour,2022-04-07,12:42:09
TXN00032916,CUST07562,50.18,UPI,Indore,10,Low,Unusual Hour,2024-10-18,10:46:54
TXN00012869,CUST05190,47.01,UPI,Ranchi,10,Low,Velocity Attack,2023-07-17,04:33:54
TXN00037345,CUST03576,109819.43,UPI,Kochi,0,Low,High Amount Anomaly,2022-03-03,06:27:04
TXN00075526,CUST05581,99748.82,UPI,Nashik,0,Low,High Amount Anomaly,2021-02-14,10:56:37
TXN00079610,CUST09360,96216.98,UPI,Nagpur,0,Low,High Amount Anomaly,2024-03-22,06:56:22
TXN00010368,CUST07144,96123.89,UPI,Mysuru,0,Low,High Amount Anomaly,2023-08-12,15:48:49
TXN00035228,CUST06460,95490.62,Debit Card,Mysuru,0,Low,High Amount Anomaly,2025-09-18,20:46:14
TXN00051907,CUST06078,89490.96,UPI,Nashik,0,Low,High Amount Anomaly,2021-08-21,10:51:29
TXN00062186,CUST07133,88660.08,UPI,Ahmedabad,0,Low,High Amount Anomaly,2021-12-11,18:43:31
TXN00010102,CUST03467,88482.3,AEPS,Mumbai,0,Low,High Amount Anomaly,2021-04-25,15:44:54
TXN00031370,CUST06001,88256.83,UPI,Patna,0,Low,Velocity Attack,2022-05-07,20:55:23
TXN00033295,CUST07472,87757.08,UPI,Jaipur,0,Low,High Amount Anomaly,2023-02-26,09:59:48
TXN00030239,CUST04768,87425.28,UPI,Nashik,0,Low,High Amount Anomaly,2023-11-14,08:17:17
TXN00052328,CUST08583,86326.99,AEPS,Surat,0,Low,High Amount Anomaly,2025-10-23,09:01:09
TXN00044062,CUST07948,84979.77,Debit Card,Surat,0,Low,High Amount Anomaly,2022-12-07,13:13:08
TXN00053256,CUST03269,82280.8,UPI,Thane,0,Low,High Amount Anomaly,2024-03-15,11:32:25
TXN00015272,CUST04802,80335.82,UPI,Ahmedabad,0,Low,Velocity Attack,2022-05-02,21:22:03
TXN00098110,CUST04828,80162.48,Debit Card,Chandigarh,0,Low,High Amount Anomaly,2021-03-06,14:41:49
TXN00087521,CUST05007,79947.81,UPI,Nagpur,0,Low,Velocity Attack,2024-04-28,09:31:50
TXN00053890,CUST01842,79673.78,Debit Card,Chandigarh,0,Low,High Amount Anomaly,2025-04-20,18:04:42
TXN00020209,CUST03961,78951.43,Net Banking,Bengaluru,0,Low,High Amount Anomaly,2023-12-21,23:22:32
TXN00079375,CUST04248,78810.72,UPI,Noida,0,Low,High Amount Anomaly,2022-09-03,15:35:33
TXN00016825,CUST02429,78557.52,UPI,Hyderabad,0,Low,Velocity Attack,2021-12-06,14:32:57
TXN00009096,CUST06393,76023.41,UPI,Chandigarh,0,Low,High Amount Anomaly,2024-09-19,07:05:34
TXN00020366,CUST00193,74164.24,UPI,Thiruvananthapuram,0,Low,High Amount Anomaly,2022-11-06,21:18:28
TXN00008043,CUST03163,74088.12,UPI,Coimbatore,0,Low,High Amount Anomaly,2022-04-23,11:41:03
TXN00070703,CUST05633,73329.95,Net Banking,Ahmedabad,0,Low,High Amount Anomaly,2024-01-14,12:44:13
TXN00082156,CUST01627,70451.06,AEPS,Pune,0,Low,High Amount Anomaly,2025-07-09,15:08:54
TXN00022492,CUST09655,69522.96,Net Banking,Bhopal,0,Low,High Amount Anomaly,2022-10-02,11:30:12
TXN00050913,CUST06695,69196.2,Credit Card,Bhubaneswar,0,Low,High Amount Anomaly,2021-12-25,19:51:40
TXN00010039,CUST06140,68583.34,Wallet,Indore,0,Low,High Amount Anomaly,2021-10-17,20:18:30
TXN00003305,CUST07047,68573.47,UPI,Chennai,0,Low,High Amount Anomaly,2024-11-09,17:12:17
TXN00051609,CUST03466,67853.29,AEPS,Bengaluru,0,Low,High Amount Anomaly,2023-12-23,10:22:56
TXN00087535,CUST08506,66967.78,UPI,Gurugram,0,Low,High Amount Anomaly,2025-12-14,15:32:19
TXN00002810,CUST06721,65360.89,UPI,Ranchi,0,Low,High Amount Anomaly,2022-07-25,18:13:43
TXN00011664,CUST01469,64959.32,UPI,Pune,0,Low,High Amount Anomaly,2024-08-16,13:40:19
TXN00038526,CUST04980,63285.4,UPI,Kochi,0,Low,High Amount Anomaly,2023-04-14,08:06:32
TXN00082115,CUST04763,62758.36,Debit Card,Jaipur,0,Low,High Amount Anomaly,2024-11-23,07:06:54
TXN00052807,CUST08704,62422.54,UPI,Surat,0,Low,Velocity Attack,2024-12-26,20:30:47
TXN00015934,CUST00953,62255.82,Credit Card,Surat,0,Low,High Amount Anomaly,2021-11-14,12:44:53
TXN00002231,CUST02429,62084.37,UPI,Hyderabad,0,Low,High Amount Anomaly,2022-02-14,07:36:14
TXN00067798,CUST06113,61166.69,Debit Card,Indore,0,Low,High Amount Anomaly,2025-05-03,20:46:56
TXN00036184,CUST04195,60332.49,UPI,Surat,0,Low,High Amount Anomaly,2025-10-28,12:54:41
TXN00012439,CUST06789,60157.06,Credit Card,Vadodara,0,Low,High Amount Anomaly,2021-08-01,07:43:03
TXN00039450,CUST00234,59824.46,UPI,Surat,0,Low,High Amount Anomaly,2023-02-01,23:41:23
TXN00094719,CUST07914,59719.16,UPI,Visakhapatnam,0,Low,High Amount Anomaly,2024-11-27,15:35:44
TXN00019013,CUST09339,59521.35,UPI,Delhi,0,Low,Velocity Attack,2021-02-17,13:27:06
TXN00061206,CUST02253,59491.66,Wallet,Kochi,0,Low,High Amount Anomaly,2023-11-21,07:50:26
TXN00096530,CUST09478,59059.94,Credit Card,Gurugram,0,Low,High Amount Anomaly,2021-06-17,18:11:08
TXN00088456,CUST05293,58884.97,Debit Card,Chennai,0,Low,High Amount Anomaly,2025-03-19,07:54:51
TXN00070789,CUST02934,57503.65,UPI,Nagpur,0,Low,High Amount Anomaly,2025-03-13,17:05:12
TXN00099597,CUST02878,56606.11,UPI,Pune,0,Low,High Amount Anomaly,2024-02-03,09:54:26
TXN00011713,CUST08614,56405.97,UPI,Mysuru,0,Low,High Amount Anomaly,2021-11-28,10:51:51
TXN00035728,CUST02471,54813.87,Debit Card,Indore,0,Low,High Amount Anomaly,2024-08-17,07:32:14
TXN00098423,CUST05518,54400.42,UPI,Ahmedabad,0,Low,High Amount Anomaly,2023-10-29,15:08:11
TXN00058129,CUST08900,54369.2,UPI,Noida,0,Low,High Amount Anomaly,2025-01-30,11:28:46
TXN00097320,CUST08610,53829.27,UPI,Jaipur,0,Low,High Amount Anomaly,2023-08-08,21:59:52
TXN00092277,CUST08859,53500.61,Wallet,Gurugram,0,Low,High Amount Anomaly,2022-10-14,18:31:06
TXN00095484,CUST06922,51138.01,Debit Card,Vadodara,0,Low,High Amount Anomaly,2024-11-28,06:33:28
TXN00093068,CUST04254,50801.11,UPI,Ahmedabad,0,Low,High Amount Anomaly,2021-02-15,16:51:59
TXN00001999,CUST08185,50000.0,UPI,Bhopal,0,Low,High Amount Anomaly,2021-01-01,17:58:33
TXN00018670,CUST03873,50000.0,UPI,Patna,0,Low,High Amount Anomaly,2021-01-17,07:17:58
TXN00017326,CUST09910,50000.0,UPI,Kolkata,0,Low,High Amount Anomaly,2021-01-20,10:40:31
TXN00058871,CUST05021,50000.0,Credit Card,Nashik,0,Low,High Amount Anomaly,2021-01-26,16:22:01
TXN00006787,CUST08270,50000.0,UPI,Lucknow,0,Low,High Amount Anomaly,2021-01-28,14:22:18
TXN00097914,CUST00312,50000.0,AEPS,Chandigarh,0,Low,High Amount Anomaly,2021-01-30,07:18:41
TXN00064096,CUST02683,50000.0,UPI,Ahmedabad,0,Low,High Amount Anomaly,2021-02-01,07:27:55
TXN00061135,CUST02082,50000.0,UPI,Mysuru,0,Low,High Amount Anomaly,2021-02-11,09:10:18
TXN00021584,CUST05531,50000.0,UPI,Aurangabad,0,Low,High Amount Anomaly,2021-02-19,09:57:52
TXN00091670,CUST01601,50000.0,UPI,Noida,0,Low,High Amount Anomaly,2021-02-23,06:30:58
TXN00067223,CUST01629,50000.0,UPI,Indore,0,Low,High Amount Anomaly,2021-02-23,08:56:33
TXN00027200,CUST06103,50000.0,UPI,Indore,0,Low,High Amount Anomaly,2021-02-23,20:30:08
TXN00025839,CUST08069,50000.0,UPI,Vadodara,0,Low,High Amount Anomaly,2021-02-25,10:51:59
TXN00063271,CUST00693,50000.0,Net Banking,Vadodara,0,Low,High Amount Anomaly,2021-03-03,09:57:35
TXN00032945,CUST07198,50000.0,UPI,Mumbai,0,Low,High Amount Anomaly,2021-03-03,20:32:07
TXN00044128,CUST04365,50000.0,Debit Card,Kolkata,0,Low,High Amount Anomaly,2021-03-04,09:49:08
TXN00093823,CUST01780,50000.0,UPI,Navi Mumbai,0,Low,High Amount Anomaly,2021-03-13,07:59:58
TXN00076055,CUST03048,50000.0,Wallet,Indore,0,Low,High Amount Anomaly,2021-03-16,16:49:04
TXN00015354,CUST04622,50000.0,UPI,Pune,0,Low,High Amount Anomaly,2021-04-08,22:12:38
TXN00051148,CUST00231,50000.0,AEPS,Jaipur,0,Low,High Amount Anomaly,2021-04-10,21:35:46
TXN00040179,CUST06713,50000.0,AEPS,Jaipur,0,Low,High Amount Anomaly,2021-04-11,18:16:44
TXN00093931,CUST00022,50000.0,UPI,Lucknow,0,Low,High Amount Anomaly,2021-04-14,06:45:53
TXN00073357,CUST07057,50000.0,Credit Card,Coimbatore,0,Low,High Amount Anomaly,2021-04-22,14:53:39
TXN00061502,CUST07457,50000.0,UPI,Ranchi,0,Low,High Amount Anomaly,2021-04-23,19:44:27
TXN00066053,CUST04767,50000.0,Credit Card,Delhi,0,Low,High Amount Anomaly,2021-04-25,17:52:03
TXN00059484,CUST07351,50000.0,UPI,Patna,0,Low,High Amount Anomaly,2021-04-27,17:01:09
TXN00097058,CUST02319,50000.0,UPI,Aurangabad,0,Low,High Amount Anomaly,2021-04-28,07:16:34
TXN00067772,CUST09383,50000.0,UPI,Noida,0,Low,High Amount Anomaly,2021-05-09,23:40:42
TXN00012116,CUST01836,50000.0,UPI,Nashik,0,Low,High Amount Anomaly,2021-05-10,10:05:52
TXN00080163,CUST04715,50000.0,Debit Card,Patna,0,Low,High Amount Anomaly,2021-05-10,22:28:17
TXN00080758,CUST06599,50000.0,Credit Card,Lucknow,0,Low,High Amount Anomaly,2021-05-11,10:22:13
TXN00013259,CUST02734,50000.0,UPI,Aurangabad,0,Low,High Amount Anomaly,2021-05-11,16:59:29
TXN00079910,CUST02445,50000.0,Debit Card,Chandigarh,0,Low,High Amount Anomaly,2021-05-12,11:12:00
TXN00025913,CUST05159,50000.0,Credit Card,Jaipur,0,Low,High Amount Anomaly,2021-05-17,15:05:07
TXN00092615,CUST01953,50000.0,UPI,Vadodara,0,Low,High Amount Anomaly,2021-05-30,19:51:59
TXN00017423,CUST08781,50000.0,UPI,Patna,0,Low,High Amount Anomaly,2021-05-31,23:56:09
TXN00024566,CUST03273,50000.0,Debit Card,Ahmedabad,0,Low,High Amount Anomaly,2021-06-02,19:24:40
TXN00065969,CUST02252,50000.0,UPI,Kolkata,0,Low,High Amount Anomaly,2021-06-08,11:26:06
TXN00088602,CUST07179,50000.0,UPI,Lucknow,0,Low,High Amount Anomaly,2021-06-13,09:06:33
TXN00039604,CUST07929,50000.0,UPI,Hyderabad,0,Low,High Amount Anomaly,2021-06-29,19:15:03
TXN00059789,CUST04999,50000.0,Debit Card,Bhopal,0,Low,High Amount Anomaly,2021-07-01,10:44:47
TXN00056335,CUST05097,50000.0,UPI,Pune,0,Low,High Amount Anomaly,2021-07-05,17:39:16
TXN00052057,CUST09585,50000.0,UPI,Mysuru,0,Low,High Amount Anomaly,2021-07-14,10:55:36
TXN00082164,CUST05203,50000.0,Credit Card,Indore,0,Low,High Amount Anomaly,2021-07-16,21:20:51
TXN00021615,CUST05962,50000.0,UPI,Nagpur,0,Low,High Amount Anomaly,2021-07-28,07:24:03
TXN00084794,CUST02820,50000.0,UPI,Thiruvananthapuram,0,Low,High Amount Anomaly,2021-07-28,11:18:53
TXN00068396,CUST07167,50000.0,Debit Card,Aurangabad,0,Low,High Amount Anomaly,2021-07-30,22:10:57
TXN00075557,CUST06453,50000.0,UPI,Bhopal,0,Low,High Amount Anomaly,2021-08-02,22:44:46
TXN00067871,CUST08738,50000.0,Net Banking,Coimbatore,0,Low,High Amount Anomaly,2021-08-05,18:18:13
TXN00059443,CUST07791,50000.0,UPI,Noida,0,Low,High Amount Anomaly,2021-08-06,14:38:30
TXN00066265,CUST01014,50000.0,Wallet,Chennai,0,Low,High Amount Anomaly,2021-08-09,18:10:15
TXN00074204,CUST02861,50000.0,Credit Card,Kolkata,0,Low,High Amount Anomaly,2021-08-13,13:25:14
TXN00034263,CUST09273,50000.0,AEPS,Chandigarh,0,Low,High Amount Anomaly,2021-08-14,13:53:04
TXN00001556,CUST04404,50000.0,UPI,Navi Mumbai,0,Low,High Amount Anomaly,2021-08-23,06:43:30
TXN00061254,CUST00061,50000.0,UPI,Delhi,0,Low,High Amount Anomaly,2021-08-25,07:13:18
TXN00073904,CUST08151,50000.0,Debit Card,Bengaluru,0,Low,High Amount Anomaly,2021-08-28,08:49:18
TXN00071623,CUST03849,50000.0,Debit Card,Navi Mumbai,0,Low,High Amount Anomaly,2021-08-31,13:13:34
TXN00086162,CUST00994,50000.0,Credit Card,Bhopal,0,Low,High Amount Anomaly,2021-09-02,20:04:39
TXN00079801,CUST05775,50000.0,Net Banking,Chennai,0,Low,High Amount Anomaly,2021-09-03,16:48:43
TXN00073183,CUST01832,50000.0,Wallet,Thane,0,Low,High Amount Anomaly,2021-09-16,16:55:11
TXN00070195,CUST07545,50000.0,UPI,Patna,0,Low,High Amount Anomaly,2021-09-18,13:16:16
TXN00044526,CUST04953,50000.0,Credit Card,Delhi,0,Low,High Amount Anomaly,2021-09-24,15:47:13
TXN00019787,CUST00371,50000.0,UPI,Lucknow,0,Low,High Amount Anomaly,2021-10-09,08:35:33
TXN00034027,CUST06889,50000.0,UPI,Gurugram,0,Low,High Amount Anomaly,2021-10-11,08:45:35
TXN00004729,CUST05787,50000.0,Credit Card,Vadodara,0,Low,High Amount Anomaly,2021-10-14,20:41:38
TXN00033968,CUST00799,50000.0,Credit Card,Visakhapatnam,0,Low,High Amount Anomaly,2021-10-20,08:16:25
TXN00014814,CUST09637,50000.0,UPI,Lucknow,0,Low,High Amount Anomaly,2021-10-20,23:02:20
TXN00032082,CUST08832,50000.0,UPI,Jaipur,0,Low,High Amount Anomaly,2021-10-21,14:50:41
TXN00029107,CUST08526,50000.0,UPI,Ahmedabad,0,Low,High Amount Anomaly,2021-10-29,13:10:40
TXN00000778,CUST00935,50000.0,UPI,Bhopal,0,Low,High Amount Anomaly,2021-11-03,12:02:53
TXN00003880,CUST02217,50000.0,UPI,Coimbatore,0,Low,High Amount Anomaly,2021-11-06,19:41:39
TXN00038009,CUST08494,50000.0,Debit Card,Kolkata,0,Low,High Amount Anomaly,2021-11-09,17:29:55
TXN00037573,CUST07542,50000.0,UPI,Navi Mumbai,0,Low,High Amount Anomaly,2021-11-10,08:32:53
TXN00094588,CUST02659,50000.0,Net Banking,Hyderabad,0,Low,High Amount Anomaly,2021-11-11,14:31:27
TXN00031699,CUST07806,50000.0,Wallet,Mumbai,0,Low,High Amount Anomaly,2021-11-14,18:57:18
TXN00009677,CUST00094,50000.0,UPI,Nagpur,0,Low,High Amount Anomaly,2021-11-17,08:12:35
TXN00005052,CUST03419,50000.0,Net Banking,Thane,0,Low,High Amount Anomaly,2021-12-02,18:32:25
TXN00012843,CUST03898,50000.0,UPI,Aurangabad,0,Low,High Amount Anomaly,2021-12-03,06:53:00
TXN00032177,CUST07204,50000.0,Credit Card,Coimbatore,0,Low,High Amount Anomaly,2021-12-03,13:37:14
TXN00040112,CUST03353,50000.0,UPI,Bhopal,0,Low,High Amount Anomaly,2021-12-22,06:25:45
TXN00097477,CUST09925,50000.0,Debit Card,Bhubaneswar,0,Low,High Amount Anomaly,2021-12-29,06:38:00
TXN00010434,CUST03149,50000.0,Net Banking,Ranchi,0,Low,High Amount Anomaly,2022-01-11,11:08:02
TXN00017370,CUST09600,50000.0,Debit Card,Nashik,0,Low,High Amount Anomaly,2022-01-11,17:13:02
TXN00090112,CUST05090,50000.0,UPI,Chandigarh,0,Low,High Amount Anomaly,2022-01-13,19:31:27
TXN00031152,CUST04914,50000.0,UPI,Indore,0,Low,High Amount Anomaly,2022-01-16,23:06:55
TXN00089260,CUST00049,50000.0,UPI,Lucknow,0,Low,High Amount Anomaly,2022-01-18,14:01:08
TXN00066902,CUST09452,50000.0,UPI,Gurugram,0,Low,High Amount Anomaly,2022-01-22,22:56:54
TXN00004897,CUST00552,50000.0,UPI,Vadodara,0,Low,High Amount Anomaly,2022-01-26,11:46:19
TXN00064121,CUST06048,50000.0,Debit Card,Visakhapatnam,0,Low,High Amount Anomaly,2022-01-31,15:19:17
TXN00032541,CUST08313,50000.0,UPI,Gurugram,0,Low,High Amount Anomaly,2022-02-05,13:40:44
TXN00040048,CUST01073,50000.0,UPI,Chandigarh,0,Low,High Amount Anomaly,2022-02-07,09:16:48
TXN00066658,CUST01441,50000.0,UPI,Ahmedabad,0,Low,High Amount Anomaly,2022-02-12,07:33:42
TXN00010498,CUST09719,50000.0,UPI,Indore,0,Low,High Amount Anomaly,2022-02-18,22:17:20
TXN00005098,CUST00584,50000.0,Wallet,Noida,0,Low,High Amount Anomaly,2022-02-20,21:16:46
TXN00080879,CUST04424,50000.0,UPI,Jaipur,0,Low,High Amount Anomaly,2022-02-23,09:04:05
TXN00087519,CUST01368,50000.0,Credit Card,Nashik,0,Low,High Amount Anomaly,2022-02-25,15:07:13
TXN00070323,CUST00541,50000.0,AEPS,Bengaluru,0,Low,High Amount Anomaly,2022-03-03,12:06:24
TXN00024081,CUST08123,50000.0,UPI,Nashik,0,Low,High Amount Anomaly,2022-03-03,16:37:48
TXN00017124,CUST04371,50000.0,Net Banking,Delhi,0,Low,High Amount Anomaly,2022-03-12,09:16:36
TXN00019440,CUST01820,50000.0,UPI,Ranchi,0,Low,High Amount Anomaly,2022-03-14,11:07:48
TXN00041025,CUST06054,50000.0,UPI,Patna,0,Low,High Amount Anomaly,2022-03-17,10:53:02
TXN00040874,CUST05044,50000.0,UPI,Mumbai,0,Low,High Amount Anomaly,2022-03-25,11:40:22
TXN00024675,CUST09074,50000.0,UPI,Navi Mumbai,0,Low,High Amount Anomaly,2022-04-06,06:52:35
TXN00055115,CUST08913,50000.0,UPI,Lucknow,0,Low,High Amount Anomaly,2022-04-07,17:59:07
TXN00066694,CUST04846,50000.0,Debit Card,Surat,0,Low,High Amount Anomaly,2022-04-20,16:34:57
TXN00041663,CUST02034,50000.0,UPI,Ranchi,0,Low,High Amount Anomaly,2022-04-22,16:21:47
TXN00018251,CUST07509,50000.0,UPI,Ahmedabad,0,Low,High Amount Anomaly,2022-04-26,16:16:55
TXN00067478,CUST07629,50000.0,UPI,Delhi,0,Low,High Amount Anomaly,2022-04-28,19:16:24
TXN00055440,CUST01069,50000.0,UPI,Jaipur,0,Low,High Amount Anomaly,2022-05-03,22:13:44
TXN00061700,CUST08624,50000.0,UPI,Aurangabad,0,Low,High Amount Anomaly,2022-05-08,11:54:09
TXN00089946,CUST04795,50000.0,Wallet,Mysuru,0,Low,High Amount Anomaly,2022-05-21,18:51:21
TXN00045726,CUST04176,50000.0,UPI,Noida,0,Low,High Amount Anomaly,2022-05-28,22:04:26
TXN00002779,CUST03806,50000.0,Credit Card,Kolkata,0,Low,High Amount Anomaly,2022-06-04,11:15:18
TXN00056124,CUST07910,50000.0,UPI,Pune,0,Low,High Amount Anomaly,2022-06-08,21:06:38
TXN00060061,CUST04246,50000.0,Debit Card,Lucknow,0,Low,High Amount Anomaly,2022-06-10,17:56:01
TXN00009559,CUST02023,50000.0,Debit Card,Indore,0,Low,High Amount Anomaly,2022-06-11,12:45:10
TXN00055273,CUST01501,50000.0,UPI,Patna,0,Low,High Amount Anomaly,2022-06-25,18:11:20
TXN00088208,CUST03296,50000.0,UPI,Gurugram,0,Low,High Amount Anomaly,2022-07-10,16:09:42
TXN00095431,CUST06499,50000.0,Net Banking,Surat,0,Low,High Amount Anomaly,2022-07-11,14:21:10
TXN00059267,CUST06957,50000.0,Wallet,Aurangabad,0,Low,High Amount Anomaly,2022-07-12,11:44:16
TXN00042857,CUST09688,50000.0,UPI,Bhubaneswar,0,Low,High Amount Anomaly,2022-07-13,07:15:40
TXN00065429,CUST09289,50000.0,UPI,Visakhapatnam,0,Low,High Amount Anomaly,2022-07-29,23:28:57
TXN00035437,CUST02341,50000.0,UPI,Aurangabad,0,Low,High Amount Anomaly,2022-07-30,15:42:37
TXN00072859,CUST07946,50000.0,UPI,Coimbatore,0,Low,High Amount Anomaly,2022-07-31,10:58:46
TXN00013388,CUST07895,50000.0,UPI,Coimbatore,0,Low,High Amount Anomaly,2022-08-05,21:54:49
TXN00022393,CUST06564,50000.0,UPI,Vadodara,0,Low,High Amount Anomaly,2022-08-10,14:11:12
TXN00034337,CUST03715,50000.0,Net Banking,Nashik,0,Low,High Amount Anomaly,2022-08-12,18:28:42
TXN00039677,CUST01708,50000.0,UPI,Indore,0,Low,High Amount Anomaly,2022-08-12,23:46:09
TXN00009443,CUST02908,50000.0,Wallet,Kochi,0,Low,High Amount Anomaly,2022-08-16,10:30:22
TXN00091490,CUST07179,50000.0,Credit Card,Lucknow,0,Low,High Amount Anomaly,2022-08-20,17:58:04
TXN00091095,CUST04677,50000.0,UPI,Vadodara,0,Low,High Amount Anomaly,2022-08-31,11:37:56
TXN00033945,CUST00705,50000.0,UPI,Mysuru,0,Low,High Amount Anomaly,2022-09-01,20:23:46
TXN00073808,CUST00015,50000.0,Credit Card,Lucknow,0,Low,High Amount Anomaly,2022-09-05,08:28:10
TXN00017695,CUST07560,50000.0,Credit Card,Bengaluru,0,Low,High Amount Anomaly,2022-09-08,14:00:15
TXN00001756,CUST04455,50000.0,UPI,Gurugram,0,Low,High Amount Anomaly,2022-09-09,08:24:01
TXN00028562,CUST01795,50000.0,Credit Card,Gurugram,0,Low,High Amount Anomaly,2022-09-11,21:29:49
TXN00035198,CUST03943,50000.0,UPI,Chandigarh,0,Low,High Amount Anomaly,2022-09-13,10:30:41
TXN00063057,CUST02207,50000.0,UPI,Ranchi,0,Low,High Amount Anomaly,2022-09-15,20:05:15
TXN00083689,CUST09395,50000.0,Net Banking,Bengaluru,0,Low,High Amount Anomaly,2022-09-23,09:16:41
TXN00068939,CUST06936,50000.0,UPI,Chandigarh,0,Low,High Amount Anomaly,2022-09-28,07:19:54
TXN00060045,CUST00488,50000.0,Wallet,Thiruvananthapuram,0,Low,High Amount Anomaly,2022-09-29,10:09:26
TXN00088439,CUST04575,50000.0,UPI,Bengaluru,0,Low,High Amount Anomaly,2022-10-05,06:59:08
TXN00055516,CUST00534,50000.0,Debit Card,Nagpur,0,Low,High Amount Anomaly,2022-10-05,14:59:49
TXN00090949,CUST09337,50000.0,UPI,Nagpur,0,Low,High Amount Anomaly,2022-10-09,07:47:30
TXN00021610,CUST04690,50000.0,UPI,Jaipur,0,Low,High Amount Anomaly,2022-10-10,19:23:57
TXN00085517,CUST01749,50000.0,UPI,Chennai,0,Low,High Amount Anomaly,2022-10-22,20:52:40
